id,book_id,member_id,loan_date,return_date,status
2223,2885,947,2024-05-27,2024-06-22,RETURNED
2224,1821,717,2024-06-16,2024-06-24,RETURNED
2225,3127,528,2024-11-02,,OUT
2226,829,1984,2024-07-15,2024-08-06,RETURNED
2227,2313,1536,2024-07-09,2024-07-28,RETURNED
2228,3522,901,2024-11-27,,OUT
2229,1941,594,2024-12-01,2024-12-29,RETURNED
2230,258,167,2024-06-07,2024-06-22,RETURNED
2231,4695,204,2024-01-26,2024-02-01,RETURNED
2232,3083,1264,2024-09-12,2024-10-11,RETURNED
2233,1209,1039,2024-11-12,2024-11-25,RETURNED
2234,3255,1164,2024-01-17,,OUT
2235,1966,1705,2024-11-19,2024-11-26,RETURNED
2236,503,528,2024-05-19,2024-06-03,RETURNED
2237,4984,881,2024-11-29,2024-12-29,RETURNED
2238,3742,1324,2024-02-18,2024-02-29,RETURNED
2239,3614,791,2024-01-24,2024-02-19,RETURNED
2240,51,37,2024-02-16,,OUT
2241,171,45,2024-03-14,,OUT
2242,567,1979,2024-10-11,2024-10-13,RETURNED
2243,4148,1983,2024-03-23,2024-04-04,RETURNED
2244,1773,438,2024-06-08,,OUT
2245,2776,1875,2024-11-09,2024-11-24,RETURNED
2246,101,366,2024-10-14,,OUT
2247,3330,377,2024-12-06,,OUT
2248,4655,1487,2024-06-19,2024-07-12,RETURNED
2249,4697,1737,2024-09-01,,OUT
2250,3568,1050,2024-07-09,2024-08-04,RETURNED
2251,4728,1991,2024-06-02,,OUT
2252,4459,1987,2024-11-23,,OUT
2253,389,1824,2024-10-06,2024-11-05,RETURNED
2254,1667,1970,2024-11-16,2024-12-01,RETURNED
2255,4244,86,2024-12-04,2024-12-09,RETURNED
2256,1355,1757,2024-08-26,2024-09-07,RETURNED
2257,2823,1104,2024-08-20,2024-09-04,RETURNED
2258,1199,1920,2024-11-13,2024-12-03,RETURNED
2259,4124,909,2024-03-18,,OUT
2260,4775,1754,2024-04-06,2024-04-29,RETURNED
2261,3939,621,2024-07-30,2024-08-12,RETURNED
2262,2011,1188,2024-12-28,2024-12-31,RETURNED
2263,297,744,2024-06-10,,OUT
2264,1479,1032,2024-07-09,2024-07-28,RETURNED
2265,1962,1367,2024-02-07,2024-02-17,RETURNED
2266,6,503,2024-12-23,2024-12-31,RETURNED
2267,371,971,2024-12-07,,OUT
2268,3777,163,2024-06-24,2024-07-07,RETURNED
2269,602,497,2024-11-27,2024-12-22,RETURNED
2270,3140,1889,2024-05-18,2024-05-20,RETURNED
2271,1498,1949,2024-09-19,2024-09-20,RETURNED
2272,4039,405,2024-04-07,2024-05-06,RETURNED
2273,429,577,2024-01-25,,OUT
2274,2489,1513,2024-02-15,2024-02-19,RETURNED
2275,1263,465,2024-07-27,2024-08-14,RETURNED
2276,1623,1559,2024-11-09,,OUT
2277,4034,654,2024-08-17,2024-09-15,RETURNED
2278,3031,1703,2024-10-03,,OUT
2279,3713,1811,2024-05-17,,OUT
2280,4061,1621,2024-08-19,,OUT
2281,2135,1906,2024-04-30,2024-05-09,RETURNED
2282,2702,428,2024-01-09,,OUT
2283,3030,209,2024-10-22,,OUT
2284,4402,969,2024-09-25,2024-10-18,RETURNED
2285,927,493,2024-11-11,2024-11-12,RETURNED
2286,1995,1389,2024-12-13,2024-12-25,RETURNED
2287,2195,434,2024-04-10,2024-04-22,RETURNED
2288,590,1250,2024-12-31,,OUT
2289,10,1238,2024-07-18,2024-08-16,RETURNED
2290,1479,1938,2024-02-20,2024-03-02,RETURNED
2291,3521,1952,2024-10-09,2024-10-24,RETURNED
2292,4401,1096,2024-05-11,,OUT
2293,3748,674,2024-10-13,2024-10-31,RETURNED
2294,401,1043,2024-12-01,2024-12-03,RETURNED
2295,2561,1376,2024-08-26,,OUT
2296,2677,1685,2024-03-15,2024-04-06,RETURNED
2297,3237,1451,2024-02-10,,OUT
2298,3241,657,2024-06-02,,OUT
2299,984,1515,2024-01-11,2024-01-12,RETURNED
2300,3513,748,2024-08-01,2024-08-18,RETURNED
2301,4420,776,2024-11-18,2024-12-03,RETURNED
2302,2010,1069,2024-11-20,,OUT
2303,2919,1869,2024-12-08,2024-12-31,RETURNED
2304,4626,1218,2024-12-05,2024-12-25,RETURNED
2305,1725,431,2024-02-24,2024-03-15,RETURNED
2306,2017,248,2024-07-01,,OUT
2307,74,1350,2024-01-12,,OUT
2308,688,870,2024-07-29,2024-08-03,RETURNED
2309,1709,1904,2024-05-31,2024-06-03,RETURNED
2310,4670,564,2024-07-12,,OUT
2311,2393,1845,2024-11-14,2024-12-07,RETURNED
2312,4236,139,2024-08-02,2024-08-24,RETURNED
2313,4163,623,2024-07-21,2024-07-30,RETURNED
2314,1800,1439,2024-03-01,,OUT
2315,1635,680,2024-08-10,,OUT
2316,2066,154,2024-02-05,2024-02-19,RETURNED
2317,1490,722,2024-10-20,2024-11-16,RETURNED
2318,2283,209,2024-03-17,2024-03-18,RETURNED
2319,4938,565,2024-11-09,,OUT
2320,2784,1385,2024-06-12,,OUT
2321,501,1331,2024-01-16,2024-01-30,RETURNED
2322,3719,585,2024-09-26,,OUT
2323,2250,218,2024-02-15,,OUT
2324,3742,755,2024-04-18,,OUT
2325,2704,1379,2024-02-03,2024-02-18,RETURNED
2326,2210,1585,2024-08-07,,OUT
2327,3802,1817,2024-09-14,,OUT
2328,4438,391,2024-02-17,,OUT
2329,3559,1901,2024-12-01,2024-12-25,RETURNED
2330,28,997,2024-03-19,2024-03-25,RETURNED
2331,4805,1543,2024-10-19,2024-10-30,RETURNED
2332,1198,141,2024-06-09,2024-06-15,RETURNED
2333,2119,1143,2024-10-08,2024-10-23,RETURNED
2334,2991,1938,2024-07-06,2024-07-23,RETURNED
2335,2135,1985,2024-03-01,,OUT
2336,1064,1945,2024-09-26,2024-10-11,RETURNED
2337,2750,789,2024-10-30,2024-11-19,RETURNED
2338,4544,1511,2024-06-09,2024-07-02,RETURNED
2339,4935,1709,2024-03-06,,OUT
2340,4362,1944,2024-11-22,2024-12-03,RETURNED
2341,4160,923,2024-07-12,2024-07-28,RETURNED
2342,2695,781,2024-08-09,2024-08-30,RETURNED
2343,829,758,2024-11-19,2024-12-13,RETURNED
2344,1023,955,2024-02-21,2024-03-18,RETURNED
2345,3807,1258,2024-07-14,2024-07-25,RETURNED
2346,663,1225,2024-12-30,2024-12-31,RETURNED
2347,3259,1458,2024-07-03,,OUT
2348,1163,53,2024-04-18,,OUT
2349,4159,452,2024-07-20,2024-07-21,RETURNED
2350,3558,969,2024-09-26,,OUT
2351,4816,1539,2024-08-01,,OUT
2352,1951,752,2024-12-03,2024-12-20,RETURNED
2353,1374,1800,2024-12-02,2024-12-03,RETURNED
2354,179,1322,2024-07-13,2024-08-08,RETURNED
2355,1232,178,2024-11-03,,OUT
2356,479,312,2024-05-25,,OUT
2357,1475,598,2024-09-29,2024-10-08,RETURNED
2358,4707,1570,2024-12-15,2024-12-31,RETURNED
2359,868,1747,2024-06-26,2024-07-26,RETURNED
2360,3746,987,2024-05-18,,OUT
2361,4034,1647,2024-02-01,2024-02-02,RETURNED
2362,3399,1880,2024-04-22,2024-05-09,RETURNED
2363,1665,347,2024-04-24,,OUT
2364,4197,868,2024-04-09,,OUT
2365,707,750,2024-03-24,,OUT
2366,4571,1507,2024-08-03,2024-08-13,RETURNED
2367,3605,1757,2024-02-28,,OUT
2368,4222,722,2024-11-12,,OUT
2369,3812,137,2024-05-05,2024-05-14,RETURNED
2370,3223,1068,2024-05-23,2024-06-05,RETURNED
2371,727,881,2024-03-22,2024-04-19,RETURNED
2372,4122,562,2024-04-22,2024-05-21,RETURNED
2373,1783,1492,2024-04-28,2024-05-19,RETURNED
2374,2338,1157,2024-10-06,,OUT
2375,4280,1429,2024-11-09,2024-12-06,RETURNED
2376,4233,231,2024-03-13,,OUT
2377,4184,1390,2024-11-16,2024-11-29,RETURNED
2378,3727,450,2024-10-30,2024-11-12,RETURNED
2379,222,55,2024-09-26,2024-09-27,RETURNED
2380,3987,1074,2024-01-17,,OUT
2381,4768,1934,2024-01-19,,OUT
2382,1334,1509,2024-12-15,2024-12-31,RETURNED
2383,3125,402,2024-02-22,,OUT
2384,846,1596,2024-12-07,2024-12-22,RETURNED
2385,3482,1223,2024-09-28,,OUT
2386,3332,1767,2024-08-30,2024-09-29,RETURNED
2387,1961,1181,2024-01-10,2024-01-28,RETURNED
2388,2953,1753,2024-12-07,,OUT
2389,2670,528,2024-03-19,,OUT
2390,983,1772,2024-03-16,2024-03-22,RETURNED
2391,1575,178,2024-07-07,,OUT
2392,1074,732,2024-09-20,2024-09-22,RETURNED
2393,2650,1828,2024-08-24,2024-08-30,RETURNED
2394,2129,547,2024-07-06,,OUT
2395,4776,1081,2024-03-04,,OUT
2396,4525,1815,2024-07-09,,OUT
2397,404,1333,2024-07-06,2024-07-08,RETURNED
2398,4243,689,2024-02-17,2024-03-05,RETURNED
2399,126,652,2024-03-11,2024-03-30,RETURNED
2400,2003,681,2024-05-10,,OUT
2401,3660,1611,2024-03-17,,OUT
2402,4176,261,2024-04-03,2024-04-12,RETURNED
2403,3191,1919,2024-06-09,2024-06-18,RETURNED
2404,2073,1075,2024-01-21,2024-02-18,RETURNED
2405,2156,1719,2024-05-31,2024-06-17,RETURNED
2406,1336,488,2024-05-28,,OUT
2407,187,370,2024-07-29,2024-08-28,RETURNED
2408,3589,1976,2024-03-10,2024-03-24,RETURNED
2409,340,222,2024-09-14,2024-10-02,RETURNED
2410,76,1700,2024-04-30,2024-05-30,RETURNED
2411,955,596,2024-06-10,2024-07-08,RETURNED
2412,4047,27,2024-08-23,2024-08-28,RETURNED
2413,2393,1530,2024-10-09,2024-10-19,RETURNED
2414,4673,600,2024-05-24,,OUT
2415,968,815,2024-12-27,,OUT
2416,3387,513,2024-11-16,2024-12-14,RETURNED
2417,2299,1339,2024-10-06,2024-11-03,RETURNED
2418,3842,1947,2024-12-09,,OUT
2419,3409,1472,2024-06-04,2024-06-15,RETURNED
2420,2127,765,2024-11-12,,OUT
2421,173,1333,2024-12-08,2024-12-09,RETURNED
2422,4008,497,2024-07-07,,OUT
2423,755,677,2024-12-01,2024-12-10,RETURNED
2424,4327,582,2024-03-12,2024-04-03,RETURNED
2425,4575,135,2024-06-05,2024-06-21,RETURNED
2426,4303,463,2024-10-27,,OUT
2427,25,1192,2024-01-15,2024-01-30,RETURNED
2428,276,259,2024-11-03,,OUT
2429,4219,78,2024-12-13,,OUT
2430,1993,1731,2024-03-09,2024-03-10,RETURNED
2431,4986,235,2024-02-14,2024-03-11,RETURNED
2432,893,1747,2024-06-01,2024-06-08,RETURNED
2433,3796,1001,2024-04-14,2024-04-26,RETURNED
2434,3479,1876,2024-12-23,2024-12-31,RETURNED
2435,4956,1636,2024-11-28,,OUT
2436,2765,834,2024-10-08,,OUT
2437,8,844,2024-11-07,,OUT
2438,4439,612,2024-01-14,,OUT
2439,4053,654,2024-04-16,2024-05-13,RETURNED
2440,3090,313,2024-04-10,2024-04-20,RETURNED
2441,3173,913,2024-11-09,2024-11-17,RETURNED
2442,4425,418,2024-08-13,2024-08-18,RETURNED
2443,4648,682,2024-08-30,,OUT
2444,2684,918,2024-10-25,,OUT
2445,3751,790,2024-01-03,2024-01-21,RETURNED
2446,4443,766,2024-07-07,2024-07-26,RETURNED
2447,4188,42,2024-01-21,,OUT
2448,2093,1652,2024-07-20,,OUT
2449,620,300,2024-03-06,2024-03-24,RETURNED
2450,64,522,2024-12-07,2024-12-16,RETURNED
2451,4643,737,2024-02-28,,OUT
2452,2986,1194,2024-07-20,2024-08-13,RETURNED
2453,4252,980,2024-09-30,,OUT
2454,4337,1912,2024-07-04,2024-07-30,RETURNED
2455,4350,1054,2024-07-26,2024-08-01,RETURNED
2456,3173,344,2024-04-19,2024-05-03,RETURNED
2457,2898,1320,2024-09-08,2024-10-03,RETURNED
2458,2069,1966,2024-05-11,,OUT
2459,1554,1042,2024-01-28,2024-02-24,RETURNED
2460,2138,371,2024-02-12,,OUT
2461,2725,1671,2024-01-23,2024-02-14,RETURNED
2462,3693,1239,2024-05-12,2024-06-04,RETURNED
2463,3351,577,2024-06-06,2024-06-18,RETURNED
2464,441,1429,2024-09-05,2024-09-16,RETURNED
2465,4263,664,2024-04-10,,OUT
2466,3165,266,2024-06-27,2024-07-23,RETURNED
2467,4556,964,2024-02-17,2024-03-11,RETURNED
2468,2372,530,2024-05-11,,OUT
2469,2111,1225,2024-10-11,2024-10-25,RETURNED
2470,1938,679,2024-09-05,2024-09-18,RETURNED
2471,524,209,2024-04-11,2024-04-22,RETURNED
2472,724,1454,2024-04-06,2024-05-02,RETURNED
2473,45,1973,2024-03-09,2024-03-29,RETURNED
2474,4717,58,2024-04-30,,OUT
2475,215,1949,2024-11-07,2024-12-05,RETURNED
2476,1283,712,2024-01-16,2024-02-01,RETURNED
2477,2999,1300,2024-03-13,,OUT
2478,4656,981,2024-05-12,2024-06-11,RETURNED
2479,515,97,2024-08-04,2024-08-18,RETURNED
2480,2287,800,2024-08-27,2024-09-11,RETURNED
2481,3840,799,2024-01-09,2024-01-29,RETURNED
2482,2400,274,2024-02-01,2024-02-06,RETURNED
2483,1504,1333,2024-06-25,2024-07-12,RETURNED
2484,1025,1281,2024-04-28,2024-05-07,RETURNED
2485,3083,1456,2024-05-26,2024-06-10,RETURNED
2486,4715,1130,2024-11-28,,OUT
2487,2102,59,2024-02-28,2024-03-15,RETURNED
2488,3349,1067,2024-02-28,2024-02-29,RETURNED
2489,564,1966,2024-01-03,,OUT
2490,3185,1390,2024-02-13,,OUT
2491,2075,1493,2024-11-04,,OUT
2492,3266,241,2024-03-03,2024-03-24,RETURNED
2493,3486,942,2024-09-05,2024-09-20,RETURNED
2494,3828,428,2024-02-06,,OUT
2495,1757,549,2024-02-18,,OUT
2496,376,300,2024-08-27,,OUT
2497,2870,1169,2024-08-30,,OUT
2498,4151,1545,2024-07-22,2024-08-07,RETURNED
2499,530,968,2024-11-30,2024-12-25,RETURNED
2500,469,377,2024-05-17,2024-06-06,RETURNED
2501,4825,237,2024-03-13,,OUT
2502,3276,1374,2024-02-09,2024-02-20,RETURNED
2503,4962,1059,2024-10-26,2024-11-25,RETURNED
2504,4304,432,2024-08-20,2024-09-04,RETURNED
2505,1483,1958,2024-03-17,2024-04-14,RETURNED
2506,2853,774,2024-07-01,2024-07-13,RETURNED
2507,667,1503,2024-06-10,2024-06-14,RETURNED
2508,2704,1599,2024-12-21,,OUT
2509,18,864,2024-09-05,2024-09-17,RETURNED
2510,4349,1562,2024-04-27,,OUT
2511,1216,1941,2024-06-16,2024-06-18,RETURNED
2512,925,1196,2024-02-06,,OUT
2513,3290,1033,2024-10-12,,OUT
2514,4118,240,2024-03-31,,OUT
2515,2897,549,2024-03-28,2024-04-06,RETURNED
2516,2461,604,2024-03-09,2024-03-14,RETURNED
2517,188,559,2024-09-09,,OUT
2518,2366,1759,2024-10-02,2024-10-04,RETURNED
2519,4162,92,2024-05-11,2024-05-21,RETURNED
2520,3735,1204,2024-07-05,,OUT
2521,1920,1731,2024-05-01,,OUT
2522,3223,866,2024-07-26,,OUT
2523,2778,1591,2024-03-18,2024-03-26,RETURNED
2524,3435,1474,2024-10-21,,OUT
2525,4361,331,2024-03-25,,OUT
2526,3045,24,2024-04-03,2024-04-29,RETURNED
2527,504,309,2024-10-12,2024-10-21,RETURNED
2528,3508,1533,2024-10-08,2024-11-06,RETURNED
2529,256,1627,2024-06-20,,OUT
2530,4368,1270,2024-06-07,2024-06-26,RETURNED
2531,4306,1714,2024-08-04,2024-08-08,RETURNED
2532,4954,1096,2024-07-17,,OUT
2533,3499,1601,2024-05-22,2024-06-05,RETURNED
2534,4657,1581,2024-04-12,2024-05-12,RETURNED
2535,4280,747,2024-09-03,2024-10-01,RETURNED
2536,1001,1326,2024-03-20,2024-04-11,RETURNED
2537,3976,1804,2024-01-03,,OUT
2538,822,1169,2024-03-11,2024-03-19,RETURNED
2539,2779,912,2024-05-01,2024-05-24,RETURNED
2540,1727,1223,2024-04-28,2024-05-10,RETURNED
2541,320,152,2024-11-07,,OUT
2542,3893,1351,2024-02-18,2024-03-03,RETURNED
2543,3864,1719,2024-11-26,2024-11-27,RETURNED
2544,1843,246,2024-01-07,,OUT
2545,1653,1478,2024-09-10,,OUT
2546,4335,72,2024-10-30,2024-10-31,RETURNED
2547,2574,1937,2024-05-06,2024-05-21,RETURNED
2548,4041,688,2024-04-22,,OUT
2549,4327,565,2024-08-16,2024-08-25,RETURNED
2550,2012,453,2024-02-12,2024-03-04,RETURNED
2551,660,829,2024-08-10,,OUT
2552,2080,1501,2024-05-26,2024-06-19,RETURNED
2553,93,1307,2024-08-26,2024-09-01,RETURNED
2554,619,978,2024-09-21,2024-10-15,RETURNED
2555,1859,57,2024-01-26,,OUT
2556,3864,729,2024-03-28,2024-04-13,RETURNED
2557,3013,1900,2024-12-16,2024-12-29,RETURNED
2558,2325,1240,2024-12-14,2024-12-31,RETURNED
2559,3253,1678,2024-07-25,2024-08-19,RETURNED
2560,4571,160,2024-01-05,2024-01-26,RETURNED
2561,1876,17,2024-01-09,2024-02-04,RETURNED
2562,794,1145,2024-03-28,2024-04-20,RETURNED
2563,2819,506,2024-06-20,2024-06-28,RETURNED
2564,4445,331,2024-02-29,2024-03-04,RETURNED
2565,232,1114,2024-10-14,2024-11-10,RETURNED
2566,2348,279,2024-11-12,2024-12-04,RETURNED
2567,1429,162,2024-05-15,2024-06-03,RETURNED
2568,1868,1487,2024-06-16,,OUT
2569,2508,238,2024-01-03,2024-01-27,RETURNED
2570,3042,1058,2024-08-28,2024-09-22,RETURNED
2571,3994,1363,2024-12-19,2024-12-31,RETURNED
2572,4310,986,2024-10-20,2024-10-21,RETURNED
2573,4589,916,2024-01-31,2024-02-20,RETURNED
2574,1675,752,2024-05-17,2024-06-01,RETURNED
2575,3476,1834,2024-03-05,2024-03-08,RETURNED
2576,3805,1887,2024-11-20,2024-12-06,RETURNED
2577,3662,1959,2024-03-07,2024-03-15,RETURNED
2578,3520,882,2024-10-24,,OUT
2579,1524,76,2024-05-07,,OUT
2580,4758,254,2024-06-17,2024-06-24,RETURNED
2581,864,640,2024-04-06,,OUT
2582,4970,812,2024-02-28,2024-03-28,RETURNED
2583,2973,55,2024-07-04,2024-07-12,RETURNED
2584,2722,190,2024-09-21,2024-09-28,RETURNED
2585,4182,1447,2024-07-24,,OUT
2586,155,1147,2024-02-25,2024-03-14,RETURNED
2587,1118,337,2024-12-01,,OUT
2588,1989,298,2024-10-11,2024-11-02,RETURNED
2589,91,829,2024-06-10,2024-06-20,RETURNED
2590,2242,653,2024-09-28,,OUT
2591,3712,328,2024-04-30,2024-05-04,RETURNED
2592,1194,596,2024-03-26,2024-03-31,RETURNED
2593,1434,896,2024-02-21,2024-02-29,RETURNED
2594,2000,813,2024-07-29,,OUT
2595,1594,1068,2024-10-26,,OUT
2596,2596,341,2024-05-30,2024-05-31,RETURNED
2597,2648,1764,2024-05-29,2024-06-26,RETURNED
2598,554,450,2024-03-23,,OUT
2599,749,731,2024-05-03,2024-05-31,RETURNED
2600,4879,695,2024-04-27,2024-05-07,RETURNED
2601,2762,1338,2024-07-05,2024-07-10,RETURNED
2602,4481,1281,2024-02-25,2024-03-19,RETURNED
2603,848,1598,2024-06-12,2024-06-28,RETURNED
2604,1969,782,2024-07-06,,OUT
2605,4688,486,2024-04-10,2024-04-21,RETURNED
2606,1178,1372,2024-01-01,,OUT
2607,2235,832,2024-02-14,,OUT
2608,88,736,2024-11-18,,OUT
2609,1921,1179,2024-12-27,,OUT
2610,1688,1793,2024-03-09,,OUT
2611,2742,868,2024-12-23,2024-12-24,RETURNED
2612,401,209,2024-01-31,,OUT
2613,2795,628,2024-09-04,2024-09-12,RETURNED
2614,3507,1985,2024-05-20,2024-06-04,RETURNED
2615,2133,1042,2024-03-13,2024-03-18,RETURNED
2616,1774,300,2024-10-18,2024-11-01,RETURNED
2617,797,1143,2024-09-14,2024-09-17,RETURNED
2618,4135,1713,2024-07-20,,OUT
2619,4914,1598,2024-02-07,,OUT
2620,2159,898,2024-01-03,,OUT
2621,798,1312,2024-03-15,,OUT
2622,264,268,2024-11-22,,OUT
2623,456,1271,2024-10-25,,OUT
2624,2312,1628,2024-10-27,2024-11-01,RETURNED
2625,759,541,2024-02-17,2024-02-21,RETURNED
2626,190,1452,2024-02-10,2024-03-07,RETURNED
2627,2329,112,2024-03-25,2024-04-19,RETURNED
2628,2227,1617,2024-10-05,2024-10-19,RETURNED
2629,2060,356,2024-01-06,,OUT
2630,4522,1476,2024-08-06,,OUT
2631,1399,42,2024-12-12,,OUT
2632,1529,890,2024-09-19,,OUT
2633,3785,1788,2024-01-29,,OUT
2634,1558,1972,2024-05-17,2024-05-24,RETURNED
2635,4396,1346,2024-02-28,,OUT
2636,1995,1826,2024-08-05,,OUT
2637,699,1696,2024-12-15,2024-12-17,RETURNED
2638,2541,910,2024-06-30,2024-07-22,RETURNED
2639,773,398,2024-11-08,2024-11-11,RETURNED
2640,440,984,2024-07-21,2024-08-11,RETURNED
2641,2154,931,2024-04-25,,OUT
2642,1967,880,2024-02-21,2024-03-14,RETURNED
2643,4301,534,2024-01-19,2024-01-28,RETURNED
2644,4367,1319,2024-06-11,2024-06-20,RETURNED
2645,3561,1575,2024-01-17,2024-02-03,RETURNED
2646,823,1988,2024-02-05,2024-02-18,RETURNED
2647,2597,15,2024-04-14,2024-05-10,RETURNED
2648,193,1537,2024-08-19,2024-08-25,RETURNED
2649,3327,1637,2024-02-16,,OUT
2650,4474,549,2024-11-10,,OUT
2651,1996,228,2024-11-27,,OUT
2652,3313,1074,2024-05-23,2024-05-31,RETURNED
2653,4449,1113,2024-04-27,,OUT
2654,3454,1343,2024-04-16,2024-04-19,RETURNED
2655,2553,682,2024-12-19,2024-12-31,RETURNED
2656,16,1422,2024-03-23,2024-03-28,RETURNED
2657,4605,550,2024-04-23,,OUT
2658,4629,761,2024-05-19,,OUT
2659,1964,765,2024-04-01,2024-04-29,RETURNED
2660,2545,923,2024-03-29,2024-04-05,RETURNED
2661,3074,913,2024-04-04,2024-04-26,RETURNED
2662,1296,665,2024-03-27,2024-04-22,RETURNED
2663,2105,374,2024-04-15,,OUT
2664,746,1332,2024-02-14,,OUT
2665,3710,1835,2024-09-04,,OUT
2666,1142,248,2024-08-12,2024-09-11,RETURNED
2667,4737,933,2024-10-16,2024-10-18,RETURNED
2668,4939,1263,2024-12-09,2024-12-18,RETURNED
2669,2988,340,2024-03-12,,OUT
2670,4696,1457,2024-09-02,2024-09-19,RETURNED
2671,2562,623,2024-03-23,2024-04-16,RETURNED
2672,1798,8,2024-06-26,2024-07-10,RETURNED
2673,1908,1475,2024-11-18,2024-11-19,RETURNED
2674,4145,1949,2024-02-08,2024-03-05,RETURNED
2675,1872,365,2024-09-24,,OUT
2676,4689,667,2024-08-22,,OUT
2677,3662,1640,2024-08-07,2024-09-05,RETURNED
2678,3933,1593,2024-10-18,2024-11-02,RETURNED
2679,3297,1954,2024-01-19,,OUT
2680,745,1470,2024-03-10,2024-03-29,RETURNED
2681,4051,1767,2024-03-11,2024-03-16,RETURNED
2682,2080,1629,2024-08-07,,OUT
2683,4553,1982,2024-12-06,,OUT
2684,4967,448,2024-03-15,,OUT
2685,4558,679,2024-06-28,2024-07-25,RETURNED
2686,92,237,2024-09-11,2024-10-08,RETURNED
2687,4899,1311,2024-03-28,2024-04-15,RETURNED
2688,3018,169,2024-06-30,,OUT
2689,828,1204,2024-07-19,,OUT
2690,3594,1358,2024-10-12,,OUT
2691,913,1569,2024-08-27,2024-09-24,RETURNED
2692,1595,238,2024-05-08,2024-05-17,RETURNED
2693,1008,677,2024-05-06,,OUT
2694,4254,205,2024-04-06,2024-04-12,RETURNED
2695,3511,1863,2024-09-20,2024-10-09,RETURNED
2696,1465,116,2024-01-09,2024-01-20,RETURNED
2697,4505,342,2024-01-26,2024-02-23,RETURNED
2698,2825,923,2024-05-29,2024-06-08,RETURNED
2699,536,1082,2024-02-23,,OUT
2700,3386,1796,2024-10-30,2024-11-24,RETURNED
2701,2809,1393,2024-11-22,,OUT
2702,530,1456,2024-06-02,,OUT
2703,3057,1549,2024-09-14,,OUT
2704,2094,856,2024-06-28,2024-07-01,RETURNED
2705,800,1131,2024-08-16,2024-08-21,RETURNED
2706,4126,1447,2024-09-30,,OUT
2707,1588,768,2024-07-14,,OUT
2708,574,860,2024-11-02,2024-11-16,RETURNED
2709,31,1010,2024-09-10,2024-10-07,RETURNED
2710,2452,1539,2024-01-15,,OUT
2711,249,766,2024-12-31,2024-12-31,RETURNED
2712,1464,1918,2024-07-04,2024-07-21,RETURNED
2713,2950,1069,2024-01-14,,OUT
2714,1148,774,2024-08-19,,OUT
2715,4803,851,2024-07-17,2024-08-10,RETURNED
2716,2447,1543,2024-10-30,2024-11-25,RETURNED
2717,2205,772,2024-11-15,,OUT
2718,3586,853,2024-10-17,,OUT
2719,3382,1331,2024-06-15,2024-06-24,RETURNED
2720,482,430,2024-06-18,,OUT
2721,1150,149,2024-03-28,,OUT
2722,100,969,2024-10-08,,OUT
2723,1971,966,2024-02-27,,OUT
2724,1892,192,2024-06-12,,OUT
2725,1240,118,2024-05-13,,OUT
2726,4491,89,2024-07-26,,OUT
2727,3677,805,2024-04-23,,OUT
2728,4129,852,2024-11-01,2024-11-11,RETURNED
2729,2968,169,2024-05-02,,OUT
2730,1736,244,2024-02-14,,OUT
2731,3725,215,2024-10-12,2024-10-22,RETURNED
2732,4521,1353,2024-05-01,,OUT
2733,3115,1521,2024-05-03,2024-06-01,RETURNED
2734,870,315,2024-08-08,2024-08-29,RETURNED
2735,151,903,2024-11-04,,OUT
2736,2266,1583,2024-03-06,2024-03-12,RETURNED
2737,2121,1096,2024-09-30,,OUT
2738,2527,562,2024-12-14,2024-12-20,RETURNED
2739,484,549,2024-01-10,,OUT
2740,4470,25,2024-12-03,2024-12-12,RETURNED
2741,4176,20,2024-12-12,2024-12-31,RETURNED
2742,3385,718,2024-11-13,2024-11-22,RETURNED
2743,4662,1732,2024-06-27,2024-07-10,RETURNED
2744,2678,147,2024-04-20,2024-04-22,RETURNED
2745,785,442,2024-02-18,,OUT
2746,239,996,2024-11-18,,OUT
2747,1845,1982,2024-03-28,,OUT
2748,3725,1418,2024-02-29,2024-03-21,RETURNED
2749,1049,1914,2024-06-02,2024-06-10,RETURNED
2750,4838,1568,2024-06-07,2024-06-10,RETURNED
2751,4586,602,2024-10-16,2024-11-15,RETURNED
2752,1852,645,2024-01-03,,OUT
2753,3007,9,2024-02-22,,OUT
2754,3740,898,2024-04-21,2024-05-13,RETURNED
2755,3411,1779,2024-12-22,2024-12-31,RETURNED
2756,3115,883,2024-11-03,2024-11-18,RETURNED
2757,1489,1926,2024-08-30,2024-09-14,RETURNED
2758,2863,1521,2024-10-19,,OUT
2759,713,42,2024-08-19,2024-09-13,RETURNED
2760,2103,1619,2024-09-26,,OUT
2761,872,1538,2024-12-30,2024-12-31,RETURNED
2762,3918,1543,2024-01-03,,OUT
2763,1951,1392,2024-09-09,2024-10-09,RETURNED
2764,3431,755,2024-09-28,2024-10-20,RETURNED
2765,2622,1206,2024-05-20,2024-06-12,RETURNED
2766,1714,1895,2024-10-11,2024-11-01,RETURNED
2767,2794,381,2024-03-29,,OUT
2768,3712,869,2024-07-24,2024-08-18,RETURNED
2769,2951,1679,2024-10-12,2024-10-27,RETURNED
2770,4917,1551,2024-02-01,2024-02-12,RETURNED
2771,3791,1462,2024-01-28,,OUT
2772,1273,570,2024-07-22,,OUT
2773,4780,751,2024-12-05,2024-12-18,RETURNED
2774,3107,1037,2024-01-13,2024-01-16,RETURNED
2775,4742,622,2024-08-21,,OUT
